Date,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall
2021-05-05,Ahmedabad,103,10.0,7.8,32.5,6.8,2.11,43.3,38.0,50.5,6.4,0.0
2021-05-05,Visakhapatnam,184,40.1,71.7,55.4,12.7,1.39,35.4,34.3,30.8,8.9,0.0
2021-05-06,Delhi,223,77.7,126.8,25.8,9.6,0.57,21.2,38.9,46.8,9.0,0.0
2021-05-06,Mumbai,62,11.2,4.7,13.3,2.2,0.72,58.7,36.9,49.6,9.7,1.0
2021-05-06,Bangalore,143,33.8,53.0,32.4,9.2,1.23,37.3,34.8,56.2,5.6,0.0
2021-05-06,Chennai,94,16.0,22.0,36.0,12.6,1.05,10.6,31.0,29.2,7.6,0.0
2021-05-06,Kolkata,190,50.6,110.1,20.5,5.0,1.68,22.4,34.1,54.7,7.8,0.0
2021-05-06,Jaipur,168,37.3,68.5,37.4,8.6,1.77,28.5,30.9,47.1,7.8,0.0
2021-05-06,Lucknow,247,73.5,131.1,39.5,11.7,0.94,51.3,38.7,47.2,11.8,0.0
2021-05-06,Hyderabad,119,25.5,32.9,25.8,12.2,1.51,27.8,34.6,71.6,7.7,0.0
2021-05-06,Pune,174,41.6,91.5,37.1,2.0,1.12,44.4,36.8,63.9,5.1,0.0
2021-05-06,Ahmedabad,156,36.6,69.6,9.6,11.2,1.75,63.2,34.9,21.3,11.1,0.0
2021-05-06,Visakhapatnam,154,19.8,53.7,51.6,8.7,2.01,41.8,36.1,50.2,10.0,0.0
2021-05-07,Delhi,90,15.8,18.7,28.6,9.3,0.77,48.2,33.7,41.5,7.3,0.0
2021-05-07,Mumbai,160,35.9,62.4,20.3,10.5,2.04,44.7,31.1,25.7,4.1,0.0
2021-05-07,Bangalore,147,35.8,63.0,20.3,9.2,1.35,49.5,34.9,35.9,9.6,0.0
2021-05-07,Chennai,194,39.1,89.8,36.7,11.8,2.23,38.1,35.4,54.9,9.2,0.0
2021-05-07,Kolkata,177,54.5,88.4,17.9,13.0,1.09,28.3,38.5,46.3,4.6,0.0
2021-05-07,Jaipur,158,39.4,78.4,20.4,10.1,1.11,55.2,39.8,52.7,10.5,0.0
2021-05-07,Lucknow,70,10.0,16.5,5.0,8.4,1.2,51.4,32.8,51.4,8.0,0.0
2021-05-07,Hyderabad,92,10.0,9.2,23.6,14.8,1.1,81.6,32.0,36.2,5.9,0.0
2021-05-07,Pune,123,15.9,25.3,31.5,16.8,2.26,26.6,30.3,46.7,6.0,0.0
2021-05-07,Ahmedabad,73,10.0,27.1,13.2,4.0,1.2,28.3,39.5,51.8,9.5,0.0
2021-05-07,Visakhapatnam,116,28.5,50.2,14.2,10.1,1.23,24.7,36.1,36.3,9.3,0.0
2021-05-08,Delhi,240,61.3,116.0,19.5,11.8,2.39,71.4,31.0,36.8,6.4,0.0
2021-05-08,Mumbai,146,34.0,50.2,39.2,11.7,1.2,31.4,34.1,57.4,8.6,0.0
2021-05-08,Bangalore,90,15.3,34.7,17.4,7.8,0.98,42.9,38.0,31.3,9.2,0.0
2021-05-08,Chennai,127,30.0,46.1,19.6,11.8,1.62,19.6,41.6,49.3,8.4,0.0
2021-05-08,Kolkata,243,72.6,128.2,7.9,12.4,2.37,36.8,31.7,30.3,7.3,0.0
2021-05-08,Jaipur,108,18.8,39.1,29.9,8.2,1.25,26.6,35.0,39.4,4.4,0.0
2021-05-08,Lucknow,109,25.8,54.8,18.2,3.3,0.47,59.4,38.1,41.5,7.6,6.8
2021-05-08,Hyderabad,159,33.4,62.0,35.2,8.9,1.48,53.7,35.5,44.5,5.3,0.0
2021-05-08,Pune,104,28.9,35.9,9.7,9.6,0.96,38.3,34.8,39.1,7.1,0.0
2021-05-08,Ahmedabad,200,49.1,91.0,35.7,8.9,1.65,49.9,34.3,22.6,10.8,0.0
2021-05-08,Visakhapatnam,74,16.9,24.8,16.0,5.1,0.88,13.3,36.9,54.9,8.0,4.2
2021-05-09,Delhi,371,112.8,217.4,49.0,11.5,1.72,48.5,36.8,37.8,8.3,0.0
2021-05-09,Mumbai,101,23.2,49.4,18.0,3.8,0.9,25.9,32.1,36.7,7.0,1.9
2021-05-09,Bangalore,97,18.4,32.4,18.2,10.2,1.02,44.0,36.2,41.9,8.1,0.0
2021-05-09,Chennai,84,10.0,11.2,42.2,10.9,1.1,10.0,32.7,48.2,7.6,0.0
2021-05-09,Kolkata,145,45.5,59.0,15.4,12.0,0.83,43.1,36.0,45.6,10.4,0.0
2021-05-09,Jaipur,153,36.4,74.7,29.3,7.4,1.33,27.0,37.6,39.1,12.9,0.0
2021-05-09,Lucknow,173,42.9,87.6,29.8,7.6,1.1,52.5,32.0,46.8,7.9,0.0
2021-05-09,Hyderabad,140,36.7,74.7,12.3,11.8,1.24,25.3,33.3,20.9,8.5,0.0
2021-05-09,Pune,117,20.6,36.5,27.7,9.1,1.56,35.2,39.7,44.4,6.8,0.0
2021-05-09,Ahmedabad,274,70.1,142.9,52.3,12.2,1.62,56.7,28.7,40.5,8.8,0.0
2021-05-09,Visakhapatnam,155,32.9,54.6,22.6,14.7,1.75,60.5,32.9,55.9,5.9,0.0
2021-05-10,Delhi,254,70.9,145.6,25.5,13.1,1.86,36.3,37.0,44.4,4.1,0.0
2021-05-10,Mumbai,110,24.4,36.4,21.0,9.2,1.16,36.9,36.0,61.2,11.7,0.0
2021-05-10,Bangalore,117,16.2,21.6,29.5,8.6,1.96,49.3,33.2,23.5,7.9,0.0
2021-05-10,Chennai,119,21.1,30.7,25.6,13.1,1.61,43.3,32.4,44.7,6.9,0.0
2021-05-10,Kolkata,97,24.2,26.8,14.8,8.7,0.9,44.5,37.8,51.8,7.2,3.6
2021-05-10,Jaipur,162,42.6,71.7,27.7,7.2,1.1,48.9,36.9,49.9,11.1,0.0
2021-05-10,Lucknow,86,17.1,20.4,17.2,4.4,1.11,41.9,39.7,55.9,11.7,4.2
2021-05-10,Hyderabad,98,23.2,19.2,27.9,9.6,0.76,38.8,33.7,52.8,7.5,0.0
2021-05-10,Pune,131,28.9,54.9,33.8,9.7,1.03,28.9,32.6,42.9,10.3,0.2
2021-05-10,Ahmedabad,104,15.1,16.7,39.8,13.5,1.1,41.9,41.6,41.3,7.0,0.0
2021-05-10,Visakhapatnam,170,36.9,69.0,33.6,10.3,1.85,37.4,34.3,60.2,11.7,0.0
2021-05-11,Delhi,236,66.4,106.1,25.4,13.6,2.18,43.3,36.8,40.6,9.4,0.0
2021-05-11,Mumbai,191,49.0,84.7,24.0,12.2,1.93,38.8,38.0,42.0,8.8,0.0
2021-05-11,Bangalore,157,21.2,35.4,51.4,7.5,2.43,47.0,37.6,44.7,7.7,0.0
2021-05-11,Chennai,153,19.4,44.3,40.3,13.4,2.39,51.4,35.1,47.2,8.2,0.0
2021-05-11,Kolkata,179,45.8,90.6,19.1,11.8,1.55,45.3,37.6,56.1,8.9,0.0
2021-05-11,Jaipur,239,54.0,97.4,45.6,15.3,2.56,48.8,37.4,42.7,10.0,0.0
2021-05-11,Lucknow,166,33.6,59.3,43.8,10.9,1.64,42.4,32.6,40.5,7.8,0.0
2021-05-11,Hyderabad,166,37.3,71.6,25.2,11.7,1.97,31.5,36.4,48.1,10.5,0.0
2021-05-11,Pune,120,18.1,34.5,41.6,8.7,1.52,26.8,36.0,53.1,10.8,0.0
2021-05-11,Ahmedabad,206,51.6,95.1,46.7,12.8,1.36,34.9,34.0,49.4,9.4,0.0
2021-05-11,Visakhapatnam,140,36.9,64.6,24.8,8.0,1.12,22.2,36.6,26.6,9.1,0.0
2021-05-12,Delhi,201,50.7,89.9,24.6,8.4,1.91,62.3,29.3,47.8,9.1,0.0
2021-05-12,Mumbai,168,38.2,57.4,47.5,11.4,1.41,36.4,35.6,39.6,6.7,0.0
2021-05-12,Bangalore,120,14.9,24.4,26.0,12.5,2.22,49.5,35.8,45.2,8.6,0.0
2021-05-12,Chennai,90,15.3,16.0,31.8,8.0,1.11,25.7,33.7,41.9,8.9,0.0
2021-05-12,Kolkata,198,63.8,100.9,16.5,11.2,1.34,21.1,33.1,33.6,9.5,0.0
2021-05-12,Jaipur,153,33.1,54.9,41.3,9.3,1.41,35.6,32.8,39.5,9.1,0.0
2021-05-12,Lucknow,173,42.0,84.2,31.0,8.6,1.26,46.3,39.1,52.6,7.0,0.0
2021-05-12,Hyderabad,165,21.8,31.0,41.0,12.7,3.12,53.3,38.0,61.0,4.8,0.0
2021-05-12,Pune,109,10.0,13.3,42.0,5.9,1.94,42.8,34.1,38.9,5.6,0.0
2021-05-12,Ahmedabad,206,60.1,115.0,33.5,15.1,0.5,49.9,32.6,63.7,8.2,0.0
2021-05-12,Visakhapatnam,104,31.3,57.2,5.0,9.7,0.85,12.2,38.0,63.7,8.5,0.0
2021-05-13,Delhi,263,72.3,140.0,39.5,10.0,1.81,40.5,31.7,47.9,8.8,0.0
2021-05-13,Mumbai,56,10.0,2.9,16.3,3.4,0.72,36.5,34.0,67.7,8.1,1.5
2021-05-13,Bangalore,61,15.5,1.9,10.2,7.9,0.66,39.1,38.0,56.5,6.1,5.2
2021-05-13,Chennai,122,20.5,37.8,27.7,12.6,1.47,48.6,38.2,67.5,6.9,0.0
2021-05-13,Kolkata,204,71.1,116.2,15.1,8.0,0.6,38.4,36.4,26.7,6.9,0.0
2021-05-13,Jaipur,230,65.6,120.4,33.0,6.7,1.38,48.1,30.7,35.9,5.7,0.0
2021-05-13,Lucknow,91,17.8,39.1,14.2,5.1,0.81,49.6,35.6,36.6,9.7,3.1
2021-05-13,Hyderabad,143,35.3,62.1,23.4,5.9,0.69,79.4,35.9,58.5,5.7,0.0
2021-05-13,Pune,154,34.0,60.9,36.7,9.1,1.42,36.4,37.0,42.6,6.6,0.0
2021-05-13,Ahmedabad,159,38.4,69.7,24.2,7.9,1.48,45.4,37.9,41.1,9.3,0.0
2021-05-13,Visakhapatnam,169,37.3,68.8,32.8,10.9,1.83,34.5,35.9,57.1,11.1,0.0
2021-05-14,Delhi,107,11.9,12.0,25.8,13.1,2.0,55.0,32.8,59.1,11.0,0.0
2021-05-14,Mumbai,167,39.9,82.0,32.3,11.0,0.96,53.0,29.7,36.3,8.1,0.0
2021-05-14,Bangalore,150,32.4,49.6,37.5,12.3,1.55,32.6,34.0,45.2,6.1,0.0
2021-05-14,Chennai,125,32.6,55.7,27.4,8.8,0.96,10.0,34.6,32.7,7.9,0.2
2021-05-14,Kolkata,112,20.4,56.7,17.1,12.1,1.04,42.3,30.8,38.2,7.4,0.0
2021-05-14,Jaipur,183,37.5,57.1,45.0,11.3,1.95,60.5,37.1,50.7,5.2,0.0
2021-05-14,Lucknow,157,40.3,70.2,28.4,5.1,1.62,14.1,33.6,47.7,7.2,0.0
2021-05-14,Hyderabad,131,24.1,38.7,15.4,6.0,2.06,66.2,35.7,45.0,9.6,0.0
2021-05-14,Pune,169,40.8,85.9,29.2,5.1,1.4,38.3,37.5,32.4,9.0,0.0
2021-05-14,Ahmedabad,147,25.0,38.0,41.8,6.9,2.19,34.3,33.8,52.3,6.8,0.0
2021-05-14,Visakhapatnam,154,37.6,72.4,17.6,9.5,1.29,59.0,33.3,51.8,6.3,0.0
2021-05-15,Delhi,178,48.3,89.0,18.0,7.6,1.51,43.7,36.4,57.8,4.8,0.0
2021-05-15,Mumbai,139,25.6,46.3,31.3,8.9,1.39,68.8,36.0,40.3,7.8,0.0
2021-05-15,Bangalore,94,20.4,28.4,25.6,8.7,0.92,20.6,33.5,45.5,5.6,0.0
2021-05-15,Chennai,132,22.4,21.3,29.7,7.6,2.35,44.4,32.1,37.9,10.4,0.0
2021-05-15,Kolkata,65,10.2,26.1,16.7,6.6,0.5,35.1,32.7,42.8,6.6,7.6
2021-05-15,Jaipur,161,40.2,67.2,23.7,10.4,1.37,54.9,30.2,44.0,6.0,0.0
2021-05-15,Lucknow,272,88.6,157.4,21.2,9.8,1.25,48.2,32.4,45.2,5.3,0.0
2021-05-15,Hyderabad,179,41.9,68.1,45.0,4.8,1.53,44.3,37.3,42.0,6.8,0.0
2021-05-15,Pune,77,10.1,16.5,20.5,5.7,1.06,44.4,36.8,27.5,12.0,1.6
2021-05-15,Ahmedabad,186,49.7,88.2,26.5,8.3,1.1,68.2,29.8,26.7,3.7,0.0
2021-05-15,Visakhapatnam,165,33.9,52.5,39.0,6.9,2.01,45.8,32.6,54.6,7.2,0.0
2021-05-16,Delhi,283,92.7,184.4,34.1,8.9,0.3,49.8,38.9,53.0,11.7,0.0
2021-05-16,Mumbai,132,28.7,44.5,21.0,10.8,1.53,48.5,34.4,38.5,7.5,0.0
2021-05-16,Bangalore,102,10.3,24.7,36.0,13.8,1.45,32.2,32.4,48.4,6.0,0.0
2021-05-16,Chennai,152,36.5,71.0,14.5,10.3,1.7,38.5,36.2,55.3,7.9,0.0
2021-05-16,Kolkata,206,48.8,87.8,34.3,12.5,1.92,57.6,38.9,57.0,7.9,0.0
2021-05-16,Jaipur,163,45.5,84.7,23.1,6.1,1.24,22.2,37.0,52.2,9.8,0.0
2021-05-16,Lucknow,106,10.0,25.2,33.5,10.2,1.82,36.1,38.2,43.8,9.2,0.0
2021-05-16,Hyderabad,135,30.4,47.5,28.9,9.1,0.96,64.4,32.5,57.2,6.5,0.0
2021-05-16,Pune,137,21.6,39.6,39.1,12.0,1.81,39.6,36.4,40.1,6.8,0.0
2021-05-16,Ahmedabad,192,49.3,94.3,27.2,11.8,1.33,56.4,37.9,57.2,8.0,0.0
2021-05-16,Visakhapatnam,135,24.9,42.9,33.8,10.6,1.65,39.0,34.9,51.9,8.7,0.0
2021-05-17,Delhi,324,102.1,202.8,32.6,15.5,1.45,23.6,37.4,42.0,6.2,0.0
2021-05-17,Mumbai,218,44.8,109.0,53.0,8.0,1.93,39.9,32.5,47.3,10.4,0.0
2021-05-17,Bangalore,122,22.9,31.4,11.4,12.3,2.26,41.1,33.9,54.2,8.2,0.0
2021-05-17,Chennai,172,32.8,70.5,37.3,10.6,2.06,40.4,36.9,33.5,5.3,0.0
2021-05-17,Kolkata,92,21.8,31.0,19.3,6.5,0.6,44.9,29.2,61.3,8.1,6.2
2021-05-17,Jaipur,179,32.4,44.7,35.4,13.1,2.77,62.0,27.4,36.6,10.0,0.0
2021-05-17,Lucknow,129,39.3,49.8,15.7,4.2,0.74,53.3,35.3,38.9,8.8,1.8
2021-05-17,Hyderabad,111,14.0,34.5,35.1,5.0,1.44,44.7,30.7,41.1,8.7,0.0
2021-05-17,Pune,130,20.2,39.6,23.8,10.7,2.26,36.3,35.9,37.4,10.3,0.0
2021-05-17,Ahmedabad,181,44.9,91.5,32.2,6.2,1.44,36.4,33.8,52.2,6.2,0.0
2021-05-17,Visakhapatnam,129,23.6,21.0,41.4,7.1,1.66,47.1,30.4,51.3,9.0,0.0
2021-05-18,Delhi,151,23.5,28.8,40.5,9.3,2.8,29.8,39.0,61.3,8.9,0.0
2021-05-18,Mumbai,118,21.3,35.6,40.1,9.8,1.16,27.8,32.7,51.1,9.1,0.0
2021-05-18,Bangalore,175,37.5,71.8,14.9,11.5,2.19,72.2,34.0,62.6,6.9,0.8
2021-05-18,Chennai,123,21.6,44.1,8.5,11.0,2.1,50.7,34.7,41.6,10.4,0.0
2021-05-18,Kolkata,146,37.2,64.3,21.7,10.2,1.29,34.5,34.2,46.0,9.3,0.0
2021-05-18,Jaipur,208,55.8,105.1,34.1,3.8,1.51,41.6,26.2,49.4,8.7,0.0
2021-05-18,Lucknow,191,56.3,93.0,27.0,10.1,1.03,42.4,35.8,34.3,8.0,0.0
2021-05-18,Hyderabad,129,21.8,46.4,25.9,15.0,1.79,31.2,34.8,45.6,10.7,0.0
2021-05-18,Pune,153,24.0,50.5,46.0,14.6,2.0,26.6,37.0,38.9,8.8,0.0
2021-05-18,Ahmedabad,208,57.6,119.7,13.6,9.8,1.67,44.4,37.0,59.1,7.1,0.0
2021-05-18,Visakhapatnam,128,22.7,48.6,12.8,10.9,1.88,56.5,33.7,44.0,6.0,0.0
2021-05-19,Delhi,172,43.8,71.3,21.0,8.7,1.93,39.1,34.1,44.3,7.8,0.0
2021-05-19,Mumbai,62,10.0,30.1,21.3,6.1,0.45,10.0,27.1,31.8,7.3,4.6
2021-05-19,Bangalore,67,10.9,18.6,19.9,4.6,0.89,21.3,36.6,62.8,9.7,1.6
2021-05-19,Chennai,172,41.3,66.5,37.5,9.7,1.59,37.0,37.1,33.0,10.4,0.0
2021-05-19,Kolkata,160,32.0,75.2,25.0,11.6,1.57,58.2,29.9,21.7,7.0,0.0
2021-05-19,Jaipur,140,35.5,68.0,21.7,12.9,1.14,21.8,41.0,51.9,9.9,0.0
2021-05-19,Lucknow,109,30.0,56.3,8.3,6.9,0.71,38.7,30.7,51.5,7.5,2.3
2021-05-19,Hyderabad,75,19.0,19.4,17.4,3.7,0.3,53.4,36.7,43.6,8.8,1.4
2021-05-19,Pune,85,14.3,22.2,23.6,11.7,1.05,23.9,32.8,50.4,8.1,0.0
2021-05-19,Ahmedabad,160,33.3,49.8,35.9,9.0,2.07,38.7,37.7,55.5,6.3,0.0
2021-05-19,Visakhapatnam,136,35.7,61.5,5.0,8.5,1.32,60.2,28.7,42.8,2.2,0.0
2021-05-20,Delhi,111,14.6,30.8,33.0,10.0,1.69,30.5,35.3,56.6,5.5,0.0
2021-05-20,Mumbai,118,21.1,60.2,15.4,6.8,1.06,67.3,35.1,31.9,11.7,0.0
2021-05-20,Bangalore,144,25.7,46.7,36.7,10.4,2.05,24.2,32.1,32.1,7.8,0.0
2021-05-20,Chennai,151,29.2,55.4,35.0,17.2,1.27,59.5,36.9,61.1,8.0,0.0
2021-05-20,Kolkata,221,73.9,118.2,20.8,12.7,1.06,25.3,37.7,36.6,4.0,0.0
2021-05-20,Jaipur,144,30.3,60.2,23.5,10.9,1.75,32.9,31.3,32.2,6.5,0.0
2021-05-20,Lucknow,245,72.1,127.0,26.4,12.6,1.88,31.0,29.5,27.2,6.4,0.0
2021-05-20,Hyderabad,79,20.6,20.7,20.4,7.5,0.4,34.2,36.1,42.9,8.0,4.7
2021-05-20,Pune,134,27.7,43.3,26.8,6.9,1.8,35.1,33.6,32.1,10.1,0.0
2021-05-20,Ahmedabad,122,25.4,28.8,32.1,5.6,1.64,29.6,38.2,35.1,7.7,0.0
2021-05-20,Visakhapatnam,119,28.7,43.6,18.6,7.1,1.34,31.7,33.6,56.4,8.4,0.0
2021-05-21,Delhi,206,61.8,112.3,30.0,7.7,0.96,36.4,34.4,53.1,7.4,0.0
2021-05-21,Mumbai,129,32.0,67.8,34.3,2.1,0.55,27.3,32.7,46.7,8.0,0.0
2021-05-21,Bangalore,157,34.2,50.8,42.0,11.3,1.51,38.2,38.3,42.8,11.3,0.0
2021-05-21,Chennai,125,18.0,45.6,38.5,12.3,1.27,45.3,33.5,44.1,5.9,0.0
2021-05-21,Kolkata,213,56.8,87.9,33.6,6.6,2.06,43.7,27.9,41.3,7.4,0.0
2021-05-21,Jaipur,184,40.8,71.2,30.4,11.4,1.84,70.4,34.6,50.8,12.0,0.0
2021-05-21,Lucknow,120,24.1,30.1,23.5,15.2,1.9,15.4,30.9,35.9,5.7,0.0
2021-05-21,Hyderabad,140,16.4,50.1,47.3,10.4,1.85,36.7,32.5,47.4,9.1,0.0
2021-05-21,Pune,147,29.8,57.7,39.7,8.9,1.32,37.0,32.3,53.4,7.5,0.0
2021-05-21,Ahmedabad,130,24.3,51.1,20.7,6.9,1.47,63.9,35.7,40.5,5.7,0.0
2021-05-21,Visakhapatnam,122,30.9,60.7,12.3,7.3,0.74,57.5,34.2,48.5,10.1,0.6
2021-05-22,Delhi,183,51.2,90.8,41.1,9.3,0.8,25.5,36.3,40.4,10.8,0.0
2021-05-22,Mumbai,145,35.8,80.0,11.1,8.8,1.2,48.2,36.7,50.2,5.6,0.0
2021-05-22,Bangalore,129,24.3,59.2,40.8,5.8,1.13,19.2,35.2,39.6,8.2,0.0
2021-05-22,Chennai,147,39.0,67.7,11.3,11.2,1.27,49.1,33.1,24.3,8.9,0.0
2021-05-22,Kolkata,151,35.5,62.8,23.8,18.2,1.26,45.3,32.8,52.8,9.3,0.0
2021-05-22,Jaipur,253,76.2,150.3,33.6,12.3,0.7,56.2,37.2,47.3,6.8,0.0
2021-05-22,Lucknow,189,50.8,87.4,36.7,7.4,1.33,33.3,36.9,49.9,10.7,0.0
2021-05-22,Hyderabad,120,22.5,30.0,27.1,2.0,1.61,56.6,33.2,47.8,10.6,0.0
2021-05-22,Pune,133,16.4,50.5,34.9,10.4,1.89,43.1,34.8,31.6,10.6,0.0
2021-05-22,Ahmedabad,105,20.0,31.3,28.4,12.0,0.75,54.6,35.0,25.7,10.1,0.3
2021-05-22,Visakhapatnam,95,21.7,28.9,15.1,7.1,0.75,59.7,31.4,46.3,11.5,0.0
2021-05-23,Delhi,123,35.5,48.1,18.7,5.5,1.07,23.2,35.6,53.0,8.7,2.7
2021-05-23,Mumbai,108,10.0,31.1,42.7,8.1,1.33,43.1,29.2,46.6,6.6,0.0
2021-05-23,Bangalore,76,10.0,43.7,17.3,4.9,0.93,17.6,32.4,47.2,9.6,4.6
2021-05-23,Chennai,136,22.2,55.7,34.3,6.3,1.97,17.4,37.3,49.2,11.8,0.0
2021-05-23,Kolkata,98,30.5,43.0,7.5,6.0,0.97,10.4,34.1,50.7,6.9,1.1
2021-05-23,Jaipur,135,32.9,42.6,40.6,8.1,0.93,33.4,36.6,47.2,7.5,0.0
2021-05-23,Lucknow,153,50.4,85.6,16.3,7.0,0.75,12.6,30.8,40.9,8.5,6.6
2021-05-23,Hyderabad,56,10.1,14.1,14.6,6.8,0.42,35.7,35.7,45.6,5.2,2.4
2021-05-23,Pune,122,23.4,40.2,29.1,8.3,1.62,23.3,35.0,49.0,7.5,0.0
2021-05-23,Ahmedabad,136,32.1,63.4,5.0,12.9,1.92,27.4,36.9,44.7,7.5,0.0
2021-05-23,Visakhapatnam,152,35.4,67.4,23.0,9.8,1.64,30.7,38.9,55.3,8.8,0.0
2021-05-24,Delhi,255,84.1,154.0,33.6,11.7,0.3,45.3,32.9,37.3,11.1,0.0
2021-05-24,Mumbai,125,19.6,42.9,20.2,6.9,2.29,31.5,33.8,52.5,8.3,0.0
2021-05-24,Bangalore,93,22.6,30.8,24.9,13.5,0.71,12.1,36.3,77.9,7.6,0.0
2021-05-24,Chennai,106,24.7,55.8,31.5,6.5,0.38,18.4,32.9,39.2,11.2,0.0
2021-05-24,Kolkata,252,73.3,137.8,31.5,13.3,1.63,32.1,36.9,38.9,8.1,0.0
2021-05-24,Jaipur,55,10.4,0.6,12.3,5.4,0.48,57.9,33.5,60.1,9.9,6.6
2021-05-24,Lucknow,150,48.0,87.6,10.4,6.4,0.73,28.9,37.7,38.5,12.1,3.1
2021-05-24,Hyderabad,134,31.7,54.6,13.0,8.2,1.71,36.7,34.4,43.6,11.2,0.0
2021-05-24,Pune,124,17.9,35.3,30.0,12.2,2.06,27.0,37.1,64.9,7.8,0.0
2021-05-24,Ahmedabad,78,15.0,36.4,23.9,5.6,0.61,13.5,34.0,54.2,8.2,4.4
2021-05-24,Visakhapatnam,144,22.7,27.9,44.9,9.3,2.12,43.9,32.9,50.2,7.5,0.0
2021-05-25,Delhi,167,52.6,101.9,16.9,4.3,0.68,28.0,39.0,20.0,10.3,3.6
2021-05-25,Mumbai,156,43.0,69.4,20.0,7.6,1.53,22.0,35.0,49.1,10.2,0.0
2021-05-25,Bangalore,167,38.5,63.1,29.3,14.0,1.84,35.1,35.9,37.4,6.8,0.0
2021-05-25,Chennai,126,24.9,37.1,18.9,11.3,1.93,38.5,40.4,53.6,8.8,0.0
2021-05-25,Kolkata,70,14.1,4.8,15.1,4.7,0.91,49.6,33.4,39.4,8.1,4.0
2021-05-25,Jaipur,218,57.9,93.1,22.4,12.0,2.55,34.1,37.2,47.6,10.7,0.0
2021-05-25,Lucknow,251,73.9,126.4,39.3,10.6,1.32,46.5,36.4,38.0,7.1,0.0
2021-05-25,Hyderabad,92,24.2,29.6,22.8,10.8,0.3,40.8,37.7,55.7,9.0,0.9
2021-05-25,Pune,116,23.6,54.4,16.5,11.9,1.06,43.6,31.9,44.1,8.0,0.0
2021-05-25,Ahmedabad,182,36.4,68.8,35.6,12.6,2.36,39.9,34.1,37.7,9.0,0.0
2021-05-25,Visakhapatnam,119,24.9,49.2,33.6,10.0,0.98,19.9,34.3,38.4,8.7,0.0
2021-05-26,Delhi,268,69.3,136.2,43.1,7.4,2.38,35.3,38.1,55.1,11.3,0.0
2021-05-26,Mumbai,109,21.9,30.2,15.5,11.4,1.64,34.3,34.4,56.0,8.7,0.0
2021-05-26,Bangalore,125,23.0,30.5,27.6,14.3,1.79,35.9,40.2,60.6,4.8,0.0
2021-05-26,Chennai,116,28.8,46.6,30.8,11.5,0.67,20.4,29.6,41.0,9.5,0.0
2021-05-26,Kolkata,239,62.9,122.4,44.7,8.4,1.81,27.4,34.7,52.8,8.3,0.0
2021-05-26,Jaipur,76,17.0,13.3,14.2,5.2,0.59,62.6,36.3,58.9,8.1,6.9
2021-05-26,Lucknow,242,65.8,131.4,33.5,6.6,2.03,25.9,30.0,25.8,7.3,0.0
2021-05-26,Hyderabad,69,10.0,17.1,20.8,6.6,0.79,35.8,37.6,46.0,10.3,7.1
2021-05-26,Pune,58,10.0,9.7,18.8,4.0,0.57,32.4,32.7,51.3,7.6,2.2
2021-05-26,Ahmedabad,142,25.8,59.0,26.2,10.6,1.53,58.5,33.1,40.3,9.6,0.0
2021-05-26,Visakhapatnam,134,32.4,44.9,24.6,10.1,1.58,22.1,34.0,45.3,8.8,0.0
2021-05-27,Delhi,231,70.9,127.1,26.3,5.2,1.26,42.9,34.2,54.7,8.5,0.0
2021-05-27,Mumbai,180,46.9,73.3,33.5,13.3,1.61,24.4,32.6,49.0,5.5,0.0
2021-05-27,Bangalore,111,20.0,30.6,27.9,14.7,1.39,28.3,36.3,54.3,6.1,0.0
2021-05-27,Chennai,164,36.9,66.5,29.1,11.9,1.5,54.5,37.3,62.5,9.7,0.0
2021-05-27,Kolkata,124,36.9,69.2,16.5,6.8,0.73,10.0,38.7,50.4,10.9,6.5
2021-05-27,Jaipur,143,33.1,42.7,26.6,9.4,2.2,10.0,38.9,47.9,7.2,0.0
2021-05-27,Lucknow,171,44.6,83.5,26.3,10.4,1.27,37.1,30.6,37.0,6.4,0.0
2021-05-27,Hyderabad,136,25.2,49.7,20.1,10.3,2.04,39.1,36.3,45.9,10.0,0.0
2021-05-27,Pune,161,36.1,65.8,42.8,6.7,1.1,50.6,39.2,41.4,7.1,0.0
2021-05-27,Ahmedabad,164,36.6,64.9,38.6,9.8,1.32,50.7,35.2,47.8,6.3,0.0
2021-05-27,Visakhapatnam,186,39.2,81.4,38.8,11.5,2.37,11.0,42.0,45.0,9.0,0.0
2021-05-28,Delhi,268,69.4,144.4,35.8,13.4,2.22,40.5,34.8,35.5,9.4,0.0
2021-05-28,Mumbai,158,41.0,65.2,27.4,11.2,1.32,33.2,31.1,44.7,7.8,0.0
2021-05-28,Bangalore,135,32.8,62.2,28.9,12.5,0.99,18.4,38.3,48.1,6.6,0.0
2021-05-28,Chennai,103,18.3,9.6,28.2,9.5,1.66,37.5,35.9,51.4,7.2,0.0
2021-05-28,Kolkata,133,29.5,58.4,29.3,9.0,0.96,44.7,27.4,41.9,5.5,0.0
2021-05-28,Jaipur,93,22.2,51.5,12.2,4.8,0.52,38.7,30.9,25.4,7.9,1.2
2021-05-28,Lucknow,255,84.9,158.1,18.6,10.9,0.92,35.5,30.0,39.5,7.7,0.0
2021-05-28,Hyderabad,160,27.7,66.3,34.1,7.4,2.17,39.0,32.9,33.2,10.2,0.0
